run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild
20260917-130751	size	1	18259	824659	127	ELK_BIRD	FEMALE	18	50	24	29,20,-1,25,-1,21	cavern	23197	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	128	ELK_BIRD	MALE	18	38	24	29,20,-1,25,-1,21	cavern	21338	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	129	ELK_BIRD	MALE	20	42	24	29,20,-1,25,-1,21	cavern	21993	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	130	ELK_BIRD	MALE	31	54	24	29,20,-1,25,-1,21	cavern	26847	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	131	ELK_BIRD	FEMALE	33	55	24	29,20,-1,25,-1,21	cavern	22872	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	132	ELK_BIRD	FEMALE	31	55	24	29,20,-1,25,-1,21	cavern	24693	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	133	ELK_BIRD	FEMALE	33	53	24	29,20,-1,25,-1,21	cavern	25076	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	134	MAGMA_CRAB	FEMALE	14	183	21	29,20,-1,34,-1,0	cavern	26085	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	135	MAGMA_CRAB	MALE	10	179	22	29,20,-1,34,-1,0	cavern	24826	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	136	MAGMA_CRAB	FEMALE	9	175	23	29,20,-1,34,-1,0	cavern	23848	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	137	MAGMA_CRAB	MALE	9	170	23	29,20,-1,34,-1,0	cavern	23535	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	138	MAGMA_CRAB	MALE	9	166	22	29,20,-1,34,-1,0	cavern	20098	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	139	WOMBAT	MALE	53	17	104	29,20,-1,-1,-1,96	surface	25761	0	0	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	140	TROLL	MALE	106	179	45	29,20,-1,8,-1,27	cavern	26844	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	141	BLIND_CAVE_OGRE	MALE	21	65	31	29,20,-1,13,-1,29	cavern	20840	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	142	BLIND_CAVE_OGRE	FEMALE	14	68	31	29,20,-1,13,-1,29	cavern	23936	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	143	DEMON_2	DEFAULT	32	63	6	28,20,-1,44,-1,1	cavern	25225	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	144	DEMON_2	DEFAULT	9	75	4	28,20,-1,44,-1,1	cavern	27535	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	145	DEMON_2	DEFAULT	11	75	4	28,20,-1,44,-1,1	cavern	25225	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	146	WOMBAT	FEMALE	85	163	104	29,20,-1,-1,-1,96	surface	26658	0	0	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	147	OLM_GIANT	MALE	175	188	52	29,20,-1,8,-1,9	cavern	28301	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18259	824659	148	DINGO	FEMALE	165	8	104	29,20,-1,-1,-1,100	surface	26751	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18259	824659	149	DINGO	MALE	169	6	104	29,20,-1,-1,-1,100	surface	23307	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18259	824659	150	DINGO	FEMALE	175	3	104	29,20,-1,-1,-1,100	surface	24361	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18259	824659	151	DINGO	FEMALE	178	1	103	29,20,-1,-1,-1,100	surface	28043	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18259	824659	152	DINGO	FEMALE	181	2	103	29,20,-1,-1,-1,100	surface	28403	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18259	824659	153	DINGO	MALE	180	0	103	29,20,-1,-1,-1,100	surface	27401	0	1	1	0	1	-1	0	1
20260917-130751	size	1	18259	824659	154	DINGO	MALE	183	0	103	29,20,-1,-1,-1,100	surface	20025	0	1	1	0	1	-1	0	1
20260917-130751	size	1	18259	824659	155	DINGO	FEMALE	180	0	103	29,20,-1,-1,-1,100	surface	23669	0	1	1	0	1	-1	0	1
20260917-130751	size	1	18259	824659	156	DINGO	FEMALE	181	0	103	29,20,-1,-1,-1,100	surface	26975	0	1	1	0	1	-1	0	1
20260917-130751	size	1	18259	824659	157	DINGO	FEMALE	180	0	103	29,20,-1,-1,-1,100	surface	28460	0	1	1	0	1	-1	0	1
20260917-130751	size	1	18259	824659	158	DINGO	MALE	179	0	103	29,20,-1,-1,-1,100	surface	20037	0	1	1	0	1	-1	0	1
20260917-130751	size	1	18259	824659	159	DINGO	MALE	180	0	103	29,20,-1,-1,-1,100	surface	28050	0	1	1	0	1	-1	0	1
20260917-130751	size	1	18619	825019	126	ELK_BIRD	MALE	0	73	26	29,20,-1,25,-1,21	cavern	25088	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	127	ELK_BIRD	FEMALE	3	64	26	29,20,-1,25,-1,21	cavern	22837	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	128	ELK_BIRD	MALE	13	56	25	29,20,-1,25,-1,21	cavern	20978	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	129	ELK_BIRD	MALE	21	46	24	29,20,-1,25,-1,21	cavern	21633	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	130	ELK_BIRD	MALE	19	38	24	29,20,-1,25,-1,21	cavern	26487	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	131	ELK_BIRD	FEMALE	19	44	24	29,20,-1,25,-1,21	cavern	22512	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	132	ELK_BIRD	FEMALE	25	47	24	29,20,-1,25,-1,21	cavern	24333	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	133	ELK_BIRD	FEMALE	29	51	24	29,20,-1,25,-1,21	cavern	24716	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	134	MAGMA_CRAB	FEMALE	19	178	20	29,20,-1,34,-1,0	cavern	25725	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	135	MAGMA_CRAB	MALE	15	182	21	29,20,-1,34,-1,0	cavern	24466	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	136	MAGMA_CRAB	FEMALE	13	181	21	29,20,-1,34,-1,0	cavern	23488	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	137	MAGMA_CRAB	MALE	11	178	21	29,20,-1,34,-1,0	cavern	23175	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	138	MAGMA_CRAB	MALE	10	173	23	29,20,-1,34,-1,0	cavern	19738	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	139	WOMBAT	MALE	57	23	104	29,20,-1,-1,-1,96	surface	25401	0	0	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	140	TROLL	MALE	106	175	49	29,20,-1,8,-1,27	cavern	26484	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	141	BLIND_CAVE_OGRE	MALE	26	63	30	29,20,-1,13,-1,29	cavern	20480	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	142	BLIND_CAVE_OGRE	FEMALE	19	64	31	29,20,-1,13,-1,29	cavern	23576	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	143	DEMON_2	DEFAULT	31	54	5	28,20,-1,44,-1,1	cavern	24865	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	144	DEMON_2	DEFAULT	29	62	6	28,20,-1,44,-1,1	cavern	27175	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	145	DEMON_2	DEFAULT	24	60	5	28,20,-1,44,-1,1	cavern	24865	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	146	WOMBAT	FEMALE	82	155	104	29,20,-1,-1,-1,96	surface	26298	0	0	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	147	OLM_GIANT	MALE	172	191	52	29,20,-1,8,-1,9	cavern	27941	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18619	825019	148	DINGO	FEMALE	160	13	104	29,20,-1,-1,-1,100	surface	26391	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	149	DINGO	MALE	162	7	104	29,20,-1,-1,-1,100	surface	22947	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	150	DINGO	FEMALE	168	6	104	29,20,-1,-1,-1,100	surface	24001	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	151	DINGO	FEMALE	171	4	104	29,20,-1,-1,-1,100	surface	27683	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	152	DINGO	FEMALE	175	1	104	29,20,-1,-1,-1,100	surface	28043	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	153	DINGO	MALE	180	1	103	29,20,-1,-1,-1,100	surface	27051	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	154	DINGO	MALE	182	1	103	29,20,-1,-1,-1,100	surface	19675	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	155	DINGO	FEMALE	182	2	103	29,20,-1,-1,-1,100	surface	23519	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	156	DINGO	FEMALE	181	0	103	29,20,-1,-1,-1,100	surface	26825	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	157	DINGO	FEMALE	180	0	103	29,20,-1,-1,-1,100	surface	28410	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	158	DINGO	MALE	179	0	103	29,20,-1,-1,-1,100	surface	19987	0	1	1	0	0	-1	0	1
20260917-130751	size	1	18619	825019	159	DINGO	MALE	180	0	103	29,20,-1,-1,-1,100	surface	28050	0	1	1	0	1	-1	0	1
20260917-130751	size	1	18950	825350	126	ELK_BIRD	MALE	19	93	25	29,20,-1,25,-1,21	cavern	24757	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18950	825350	127	ELK_BIRD	FEMALE	6	79	26	29,20,-1,25,-1,21	cavern	22506	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18950	825350	128	ELK_BIRD	MALE	2	67	26	29,20,-1,25,-1,21	cavern	20647	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18950	825350	129	ELK_BIRD	MALE	8	61	25	29,20,-1,25,-1,21	cavern	21302	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18950	825350	130	ELK_BIRD	MALE	14	55	25	29,20,-1,25,-1,21	cavern	26156	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18950	825350	131	ELK_BIRD	FEMALE	21	49	24	29,20,-1,25,-1,21	cavern	22181	0	1	0	0	0	-1	0	1
20260917-130751	size	1	18950	825350	132	ELK_BIRD	FEMALE	18	43	24	29,20,-1,25,-1,21	cavern	24002	0	1	0	0	0	-1	0	1
